Voltage,Current
-0.5899942517281,-8.943118882598e-05
-0.5799928903580,-8.808826532913e-05
-0.5699841976166,-8.663937478559e-05
-0.5599806904793,-8.524671284249e-05
-0.5499799847603,-8.386907575186e-05
-0.5399765968323,-8.241092291428e-05
-0.5299757122993,-8.095240627881e-05
-0.5199742913246,-7.951824227348e-05
-0.5100012421608,-7.816913421266e-05
-0.5000005364418,-7.675758388359e-05
-0.4899946153164,-7.534795440733e-05
-0.4799991548061,-7.395241118502e-05
-0.4699924290180,-7.251738134073e-05
-0.4599885344505,-7.112652383512e-05
-0.4499785900116,-6.969973037485e-05
-0.4399724900723,-6.833558290964e-05
-0.4299761056900,-6.68796201353e-05
-0.4200026094913,-6.549022509716e-05
-0.4100010991096,-6.406553438865e-05
-0.3999941051006,-6.260963709792e-05
-0.3899928331375,-6.122091144789e-05
-0.3799943327904,-5.981867070659e-05
-0.3699930310249,-5.840194717166e-05
-0.3599893152714,-5.69864132558e-05
-0.3499853312969,-5.558583507081e-05
-0.3399787545204,-5.418631917564e-05
-0.3299774527550,-5.275061630527e-05
-0.3199974596500,-5.136023173691e-05
-0.3100005090237,-4.994523260393e-05
-0.2999966442585,-4.850457844441e-05
-0.2899928390980,-4.713577072835e-05
-0.2799883186817,-4.569972952595e-05
-0.2699820995331,-4.430179251358e-05
-0.2599758505821,-4.288498166716e-05
-0.2499791979790,-4.149389860686e-05
-0.2399763613939,-4.008958057966e-05
-0.2300039678812,-3.867207487929e-05
-0.2199996113777,-3.728248702828e-05
-0.2099972814322,-3.588284744183e-05
-0.1999963521957,-3.445361289778e-05
-0.1899905502796,-3.302763798274e-05
-0.1799823492765,-3.159947664244e-05
-0.1699751615524,-3.017981180164e-05
-0.1599716097116,-2.875502468669e-05
-0.1499673277140,-2.727060382313e-05
-0.1400026530027,-2.583413333923e-05
-0.1299976706505,-2.435066562612e-05
-0.1199906542897,-2.286367816851e-05
-0.1099842786789,-2.134060559911e-05
-0.0999801680446,-1.978229011002e-05
-0.0899785086513,-1.819928183977e-05
-0.0799796506763,-1.659165718593e-05
-0.0699780434370,-1.490670911153e-05
-0.0599645748734,-1.315652298217e-05
-0.0499874725938,-1.13334017442e-05
-0.0399742759764,-9.388315447723e-06
-0.0299755986780,-7.327561888815e-06
-0.0199763569981,-5.093222171126e-06
-0.0099715432152,-2.663386339918e-06
0.0000173963545,3.686277061377e-09
0.0099939573556,2.971609774249e-06
0.0199560057372,6.293441401795e-06
0.0299482159317,1.006650472846e-05
0.0399704203010,1.438058461645e-05
0.0499695949256,1.932651321113e-05
0.0599796995521,2.504517397028e-05
0.0699843689799,3.167323302478e-05
0.0799834579229,3.937393557862e-05
0.0899791270494,4.839587563765e-05
0.0999786481261,5.894428977626e-05
0.1099809110165,7.13235422154e-05
0.1199805662036,8.590375364292e-05
0.1299791187048,0.0001031372958096
0.1399797499180,0.0001234618248418
0.1499751806259,0.0001477092155255
0.1599808037281,0.0001767147041392
0.1699806004763,0.0002116467512678
0.1799858063459,0.0002542440779507
0.1899934262037,0.0003064841439482
0.1999941766262,0.0003710942110047
0.2099940627813,0.0004516488115769
0.2199905663729,0.0005526972236112
0.2299910783768,0.0006797970854677
0.2399904131889,0.0008394715259783
0.2499513179064,0.001038348651491
0.2599897086620,0.001285984413698
0.2699835896492,0.00158980244305
0.2799882590771,0.001957096625119
0.2899914979935,0.002394007751718
0.2999905943871,0.002904994180426
0.3099954128265,0.003493540687487
0.3199891448021,0.004159924574196
0.3299984335899,0.004905684385449
0.3399973511696,0.005727213807404
0.3500006794930,0.006623290944844
0.3599997162819,0.007589765358716
0.3699636161327,0.008619593456388
0.3799613416195,0.009715852327645
0.3899890482426,0.01086993236095
0.3999898731709,0.01208303216845
0.4099952578545,0.01334693469107
0.4199965000153,0.01465804222971
0.4300001561642,0.01601409912109
0.4399966895580,0.01741009019315
0.4499986171722,0.01884603127837
0.4600118696690,0.02031929790974
0.4700122177601,0.02182408235967
0.4800184965134,0.02336197905242
0.4899811446667,0.02492185682058
0.4999826848507,0.0265162345022
0.5099841356277,0.02813763916492
0.5199888348579,0.02978342585266
0.5299896001816,0.03145249933004
0.5399869084358,0.03314333036542
0.5499891042709,0.03485495597124
0.5599902272224,0.03658779338002
0.5699968934059,0.03834056481719
0.5799989700317,0.04011155664921
0.5899977684021,0.04189928621054
0.6000090241432,0.04370616748929
0.6099702715874,0.04552061855793
0.6199783682823,0.04736008495092
0.6299804449081,0.04921219870448
0.6399803757668,0.05107835680246
0.6499829292297,0.05295965448022
0.6599823236465,0.05485378205776
0.6699789762497,0.05676061660051
0.6799822449684,0.05868150293827
0.6899847984314,0.06061295419931
0.6999918818474,0.06255834549665
0.7099869847298,0.06451303511858
0.7199555635452,0.06647361814976
0.7299584150314,0.06845162063837
0.7399632334709,0.07044001668692
0.7499723434448,0.07243855297565
0.7599682211876,0.0744461491704
0.7699730992317,0.07646619528532
0.7799711227417,0.07849172502756
0.7899742126465,0.08052874356508
0.7999764680862,0.08257406949997
0.8099766969681,0.08462738245726
0.8199794888496,0.08669143170118
0.8299823403358,0.08875951915979
0.8399477601051,0.0908288359642
0.8499485850334,0.0929147452116
0.8599548339844,0.09500703960657
0.8699617385864,0.09710700809956
0.8799654841423,0.09921445697546
0.8899611830711,0.1013266295195
0.8999633789063,0.103447586298
0.9100024104118,0.1055707484484
0.9200125336647,0.1077092587948
0.9300118088722,0.1098477616906
0.9400140643120,0.1119884550571
0.9500080347061,0.1141416355968
0.9599784016609,0.1162906065583
0.9699842929840,0.1184536367655
0.9799855351448,0.1206220388412
0.9899909496307,0.1228003129363
0.9999942183495,0.1249768137932
1.0100001096725,0.1271615922451
1.0199971199036,0.1293515414
1.0300078392029,0.1315450072289
1.0400106906891,0.133741542697
1.0500109195709,0.1359384804964
1.0600103139877,0.1381483227015
1.0700120925903,0.1403587311506
1.0799829959869,0.1425692886114
1.0899899005890,0.1447919905186
1.0999912023544,0.1470137089491
1.1099901199341,0.1492416262627
1.1199889183044,0.1514638513327
1.1299916505814,0.1536976248026
1.1400021314621,0.1559303998947
1.1500062942505,0.1581754386425
1.1600103378296,0.1604133993387
1.1700121164322,0.1626601219177
1.1800134181976,0.1649033278227
1.1900125741959,0.1671541929245
1.1999887228012,0.1694015711546
1.2099893093109,0.1716681420803
1.2199875116348,0.1739201694727
1.2299932241440,0.1761821359396
1.2399917840958,0.178452283144
1.2499966621399,0.1807189583778
1.2600014209747,0.1829944252968
1.2700049877167,0.1852616369724
1.2800097465515,0.1875447332859
1.2900075912476,0.1898194849491
1.3000177145004,0.1921036988497
1.3099803924561,0.1943807154894
1.3199875354767,0.19666428864
1.3299885988235,0.1989534050226
1.3399926424026,0.2012463510036
1.3499906063080,0.2035387009382
1.3599920272827,0.2058387994766
1.3699985742569,0.2081364691257
1.3799998760223,0.2104334533215
1.3899965286255,0.2127303779125
1.4000099897385,0.215039268136
1.4099998474121,0.217338591814
1.4200114011765,0.219650298357
1.4299886226654,0.2219504266977
1.4399831295013,0.2242667526007
1.4499957561493,0.2265978604555
1.4599851369858,0.2289248406887
1.4699923992157,0.2312440425158
1.4799934625626,0.2335614264011
1.4899977445602,0.2358750998974
1.5000015497208,0.2382013052702
1.5100024938583,0.2405302226543
1.5199995040894,0.2428536117077
1.5300062894821,0.2451764792204
1.5400069952011,0.2474963068962
1.5499870777130,0.2498097717762
1.5599849224091,0.2521297335625
1.5699913501740,0.2544408738613
1.5799897909164,0.2567530274391
1.5899879932404,0.2590625584126
1.6000044345856,0.26138651371
1.6099989414215,0.2637087702751
1.6200011968613,0.2660323381424
1.6299946308136,0.2683630883694
1.6399999856949,0.270679473877
1.6500027179718,0.272991836071
1.6599744558334,0.2753140032291
1.6699827909470,0.2776432037354
1.6799776554108,0.2799742221832
1.6899846792221,0.2823140919209
1.6999852657318,0.2846568226814
1.7099983692169,0.2869935035706
1.7199987173080,0.2893300652504
1.7299962043762,0.2916493415833
1.7400029897690,0.2939639389515
1.7500030994415,0.2963141798973
1.7600017786026,0.2986581921577
1.7700134515762,0.3010039329529
1.7799731492996,0.3033213913441
1.7899779081345,0.3056553304195
1.7999805212021,0.3080074489117
1.8099800348282,0.3102969825268
1.8199887275696,0.3125810623169
1.8299932479858,0.3149190843105
1.8400040864944,0.3172360956669
1.8499962091446,0.3196138441563
1.8599996566772,0.3219425082207
1.8700067996979,0.3242730796337
1.8800094127655,0.3265753984451
1.8900084495544,0.3288863003254
1.8999724388123,0.3312128186226
1.9099797010422,0.3334687948227
1.9199794530869,0.3357718884945
1.9299814701080,0.3380818665028
1.9399851560593,0.3403752446175
1.9499856233597,0.3427085876465
1.9599939584732,0.3450413048267
1.9700069427490,0.3473282158375
1.9799957275391,0.3495987653732
1.9900032281876,0.3518478274345
2.0000076293945,0.3541462421417
