Voltage,Current
-0.9999817013741,-7.29116218281e-05
-0.9899765253067,-7.219744293252e-05
-0.9799706935883,-7.152496982599e-05
-0.9699670076370,-7.083555829013e-05
-0.9599962234497,-7.01038952684e-05
-0.9499917626381,-6.944297638256e-05
-0.9399933218956,-6.877242412884e-05
-0.9299904108047,-6.8087472755e-05
-0.9199886322021,-6.741889956174e-05
-0.9099851250648,-6.675525946775e-05
-0.8999800086021,-6.602675421163e-05
-0.8899782299995,-6.536640285049e-05
-0.8799741864204,-6.467670755228e-05
-0.8700056076050,-6.398306140909e-05
-0.8599976897240,-6.328291055979e-05
-0.8499897718430,-6.260234658839e-05
-0.8399883508682,-6.18597769062e-05
-0.8299847245216,-6.117345765233e-05
-0.8199865818024,-6.048318027752e-05
-0.8099795579910,-5.98006445216e-05
-0.7999767065048,-5.910735853831e-05
-0.7899712920189,-5.844896440976e-05
-0.7799999117851,-5.771993892267e-05
-0.7700043916702,-5.703164424631e-05
-0.7599977850914,-5.632855027216e-05
-0.7499973773956,-5.560867793974e-05
-0.7399901747704,-5.492880154634e-05
-0.7299792766571,-5.423223774415e-05
-0.7199759483337,-5.354364475352e-05
-0.7099745869637,-5.283208520268e-05
-0.6999745368958,-5.209917435423e-05
-0.6900020837784,-5.139377753949e-05
-0.6799970865250,-5.070912084193e-05
-0.6699933409691,-5.001855242881e-05
-0.6599915623665,-4.928090493195e-05
-0.6499944329262,-4.859282125835e-05
-0.6399906873703,-4.789918239112e-05
-0.6299881339073,-4.717809861177e-05
-0.6199825406075,-4.648756657843e-05
-0.6099773049355,-4.580462700687e-05
-0.6000134348869,-4.506738696364e-05
-0.5900023579597,-4.435916707735e-05
-0.5800022482872,-4.366896973806e-05
-0.5699943304062,-4.295276812627e-05
-0.5599874854088,-4.223270661896e-05
-0.5499877333641,-4.150443419348e-05
-0.5399847626686,-4.077755875187e-05
-0.5299811959267,-4.006980816484e-05
-0.5199827551842,-3.936781286029e-05
-0.5100097060204,-3.861555160256e-05
-0.5000084638596,-3.792338611674e-05
-0.4900024831295,-3.718283915077e-05
-0.4800064563751,-3.646389814094e-05
-0.4699975848198,-3.574843140086e-05
-0.4599960446358,-3.501132232486e-05
-0.4499862194061,-3.428681884543e-05
-0.4399807453156,-3.357534296811e-05
-0.4299827516079,-3.284052581876e-05
-0.4200091063976,-3.212093361071e-05
-0.4100055992603,-3.140362605336e-05
-0.4000011980534,-3.066849239985e-05
-0.3899993598461,-2.992763438669e-05
-0.3800004422665,-2.920974657172e-05
-0.3699983060360,-2.847270116035e-05
-0.3599956035614,-2.775089342322e-05
-0.3499903976917,-2.700621553231e-05
-0.3399845361710,-2.626594687172e-05
-0.3299833536148,-2.552974001446e-05
-0.3200031518936,-2.479350405338e-05
-0.3100066483021,-2.405943268968e-05
-0.3000024557114,-2.332339136046e-05
-0.2899965047836,-2.257713276776e-05
-0.2799940109253,-2.183524884458e-05
-0.2699863612652,-2.108756052621e-05
-0.2599807083607,-2.034411772911e-05
-0.2499829232693,-1.959479959623e-05
-0.2399817258120,-1.88425383385e-05
-0.2300085127354,-1.810273715819e-05
-0.2200046777725,-1.732313103275e-05
-0.2100030183792,-1.657361281104e-05
-0.2000012397766,-1.581477226864e-05
-0.1899958252907,-1.506307580712e-05
-0.1799863725901,-1.429660642316e-05
-0.1699784845114,-1.35459285957e-05
-0.1599767804146,-1.278352283407e-05
-0.1499722748995,-1.202254679811e-05
-0.1400074064732,-1.125786729972e-05
-0.1300021260977,-1.048628746503e-05
-0.1199776455760,-9.715089618112e-06
-0.1099728122354,-8.940011866798e-06
-0.0999696701765,-8.15948806121e-06
-0.0899688825011,-7.373880634987e-06
-0.0799712091684,-6.584980383195e-06
-0.0699699074030,-5.7915317484e-06
-0.0599590055645,-4.989551598555e-06
-0.0499829947948,-4.184595127299e-06
-0.0399849005044,-3.36999778483e-06
-0.0299846548587,-2.54465294347e-06
-0.0199825763702,-1.709437697173e-06
-0.0099615063518,-8.599617444816e-07
0.0000287685161,2.390960318621e-09
0.0099763749167,8.797263717497e-07
0.0199684053659,1.783651669029e-06
0.0299691129476,2.712873310884e-06
0.0399666912854,3.677240783873e-06
0.0499643906951,4.675088803197e-06
0.0599737390876,5.725117262045e-06
0.0699768438935,6.828447112639e-06
0.0799750685692,8.00351426733e-06
0.0899697244167,9.259012585972e-06
0.0999940782785,1.062759019987e-05
0.1099995821714,1.210758182424e-05
0.1200044304132,1.371724010824e-05
0.1300074756145,1.548981344968e-05
0.1399783194065,1.743736174831e-05
0.1499744355679,1.961534508155e-05
0.1599803566933,2.205752389273e-05
0.1699796020985,2.480235525582e-05
0.1799857467413,2.792777922878e-05
0.1899934113026,3.155346712447e-05
0.1999949067831,3.580797783798e-05
0.2099954932928,4.09013555327e-05
0.2199929505587,4.711024666904e-05
0.2299949675798,5.485000292538e-05
0.2399973869324,6.465990736615e-05
0.2499605417252,7.72700732341e-05
0.2599609792233,9.379211405758e-05
0.2699835002422,0.0001155897844001
0.2799871265888,0.000144343401189
0.2899902164936,0.0001821882324293
0.2999909818172,0.0002316155296285
0.3099950253963,0.000295412261039
0.3199883699417,0.0003763096756302
0.3299965262413,0.0004773239779752
0.3399932086468,0.0006006296607666
0.3499948382378,0.0007484610541724
0.3599919378757,0.0009221119689755
0.3699878156185,0.001121861045249
0.3799887001514,0.001349810743704
0.3899876773357,0.001604634569958
0.3999889492989,0.001885741367005
0.4099932014942,0.002192225540057
0.4199937283993,0.002522454364225
0.4299971163273,0.002875189296901
0.4399930238724,0.003248363966122
0.4499941468239,0.003640852170065
0.4600062966347,0.004051306284964
0.4700056612492,0.004477301146835
0.4800100624561,0.004918300546706
0.4899729490280,0.005370988510549
0.4999723434448,0.005837857723236
0.5099730491638,0.006316534243524
0.5199767947197,0.006806140765548
0.5299755930901,0.0073057198897
0.5399717092514,0.007814890705049
0.5499722361565,0.008333249948919
0.5599708557129,0.008860200643539
0.5699760913849,0.009395925328135
0.5799782276154,0.009939369745553
0.5899755954742,0.01049040816724
0.6000180244446,0.01105202827603
0.6099793910980,0.01161596737802
0.6199887394905,0.01218935567886
0.6299902796745,0.01276952493936
0.6399916410446,0.01335610169917
0.6499949097633,0.01394974254072
0.6599940657616,0.01454952638596
0.6699923872948,0.01515554636717
0.6799954771996,0.01576816663146
0.6899989247322,0.01638709008694
0.7000069022179,0.01701218262315
0.7100025415421,0.01764287613332
0.7199713587761,0.0182775221765
0.7299761772156,0.01892026141286
0.7399802207947,0.01956872083247
0.7499901056290,0.02022365294397
0.7599868178368,0.02088257670403
0.7699931859970,0.02154816128314
0.7799904346466,0.02221837453544
0.7899941802025,0.02289442531765
0.7999971508980,0.02357569150627
0.8099980354309,0.02426209487021
0.8200015425682,0.02495393157005
0.8300049304962,0.02565099857748
0.8399708867073,0.0263501200825
0.8499711155891,0.02705683931708
0.8599776625633,0.02776895277202
0.8699858188629,0.02848651260138
0.8799895048141,0.02920787408948
0.8899856805801,0.02993386425078
0.8999887108803,0.03066508285701
0.9099898934364,0.03140038251877
0.9199984669685,0.03214092552662
0.9299979209900,0.0328854881227
0.9399996995926,0.03363487124443
0.9499937891960,0.03438800573349
0.9599655270576,0.03514394164085
0.9699714779854,0.03590644523501
0.9799708724022,0.03667286038399
0.9899750947952,0.03744379803538
0.9999777674675,0.0382187590003
1.0099822282791,0.03899797424674
1.0199801921844,0.03978094831109
1.0299906730652,0.04056863859296
1.0399925708771,0.04135993123055
1.0499930381775,0.0421545766294
1.0599906444550,0.04295372217894
1.0699939727783,0.04375587403774
1.0799633264542,0.04456021264195
1.0899703502655,0.0453706048429
1.0999724864960,0.04618445411325
1.1099697351456,0.04700107127428
1.1199668645859,0.04782173037529
1.1299705505371,0.04864643141627
1.1399811506271,0.04947489127517
1.1499844789505,0.05030672252178
1.1599870920181,0.0511417761445
1.1699883937836,0.05197953805327
1.1799880266190,0.05282096192241
1.1899881362915,0.05366551876068
1.1999630928040,0.05451194941998
1.2099648714066,0.05536334961653
1.2199630737305,0.05621720850468
1.2299679517746,0.05707539245486
1.2399652004242,0.05793471261859
1.2499713897705,0.05879919230938
1.2599747180939,0.05966575071216
1.2699785232544,0.06053596362472
1.2799818515778,0.06140869855881
1.2899794578552,0.06228429451585
1.2999877929688,0.06316362321377
1.3099526166916,0.06404090672731
1.3199598789215,0.06492422521114
1.3299586772919,0.06581047177315
1.3399624824524,0.06669960916042
1.3499597311020,0.06759151816368
1.3599610328674,0.06848599016666
1.3699657917023,0.06938273459673
1.3799693584442,0.07028333842754
1.3899633884430,0.07118476182222
1.3999762535095,0.07209142297506
1.4099665880203,0.07299687713385
1.4199787378311,0.07390658557415
1.4299540519714,0.07481579482555
1.4399486780167,0.07572858780622
1.4499598741531,0.07664696127176
1.4599488973618,0.07756473124027
1.4699558019638,0.07848650962114
1.4799576997757,0.07940957695246
1.4899598360062,0.08033489435911
1.4999628067017,0.08126256614923
1.5099630355835,0.08219285309315
1.5199592113495,0.08312419056892
1.5299650430679,0.08405809104443
1.5399676561356,0.08499306440353
1.5499471426010,0.08592883497477
1.5599430799484,0.08686727285385
1.5699501037598,0.08780977874994
1.5799486637115,0.08875424414873
1.5899451971054,0.08969886600971
1.5999614000320,0.0906465575099
1.6099556684494,0.09159558266401
1.6199584007263,0.09254635870457
1.6299510002136,0.09349838644266
1.6399558782578,0.09445355832577
1.6499578952789,0.09541036933661
1.6599278450012,0.09636451303959
1.6699353456497,0.09732561558485
1.6799304485321,0.09828624129295
1.6899374723434,0.09925094991922
1.6999369859695,0.1002153530717
1.7099502086639,0.1011811122298
1.7199494838715,0.1021504998207
1.7299468517303,0.1031183898449
1.7399528026581,0.1040911525488
1.7499986886978,0.105059415102
1.7599973678589,0.1060355976224
1.7700091600418,0.1070094332099
1.7799695730209,0.10797675699
1.7899733781815,0.1089517995715
1.7999755144119,0.1099309176207
1.8099733591080,0.1109122857451
1.8199838399887,0.111893221736
1.8299888372421,0.1128734871745
1.8399993181229,0.1138596460223
1.8499909639359,0.1148340031505
1.8599948883057,0.1158026009798
1.8700011968613,0.1167910918593
1.8800038099289,0.1177801117301
1.8900039196014,0.1187674179673
1.8999675512314,0.1197506263852
1.9099755287170,0.1207437366247
1.9199733734131,0.1217310354114
1.9299763441086,0.1227212846279
1.9399814605713,0.1237179487944
1.9499807357788,0.1247092932463
1.9599888324738,0.1257059723139
1.9699990749359,0.1267008185387
1.9799911975861,0.1276992857456
1.9899982213974,0.1287058889866
2.0000004768372,0.1297112107277
